Unnamed: 0,word,file_path,saved
32490,తెగనాడు,,False
32491,తెగబడు,,False
32492,తెగబాటు,,False
32493,తెగబాఱు,,False
32494,తెగమొత్తుట,,False
32495,తెగలు,,False
32496,తెగవేయు,,False
32497,తెగించు,,False
32498,తెగింపు,,False
32499,తెగిన,,False
32500,తెగుట,,False
32501,తెగుడు,,False
32502,తెగుదల,,False
32503,తెగుదారి,,False
32504,తెగుదెంపు,,False
32505,తెగుబడి,,False
32506,తెగులు,,False
32507,తెగులుకొను,,False
32508,తెగులుగొంటు,,False
32509,తెగువ,,False
32510,తెచ్చిన,,False
32511,తెచ్చు,,False
32512,తెచ్చుకొను,,False
32513,తెట్టతెన్ను,,False
32514,తెట్టతెరువు,,False
32515,తెట్టియ,,False
32516,తెట్టు,,False
32517,తెట్టున,,False
32518,తెట్టులుగట్టు,,False
32519,తెట్టువ,,False
32520,తెట్టువగట్టు,,False
32521,తెట్టువు,,False
32522,తెట్టె,,False
32523,తెట్టెము,,False
32524,తెట్టెలుగట్టు,,False
32525,తెడ్డు,,False
32526,తెడ్డుమూతికొంగ,,False
32527,తెనమణు,,False
32528,తెనాలి రామకృష్ణుడు,,False
32529,తెనాలి రామక్రిష్ణుడు,,False
32530,తెనిగించు,,False
32531,తెన్ను,,False
32532,తెన్నుండు,,False
32533,తెన్నెండు,,False
32534,తెప్ప,,False
32535,తెప్పం,,False
32536,తెప్పదెరల,,False
32537,తెప్పదెరలగ,,False
32538,తెప్పఱిలు,,False
32539,తెప్పలదేలు,,False
32540,తెప్పలు,,False
32541,తెప్పించు,,False
32542,తెప్పున,,False
32543,తెప్పోత్సవము,,False
32544,తెబక,,False
32545,తెమడ,,False
32546,తెమలు,,False
32547,తెమ్మ,,False
32548,తెమ్మర,,False
32549,తెమ్ము,,False
32550,తెమ్మెర,,False
32551,తెర,,False
32552,తెరంగ్రేట్రం,,False
32553,తెరకము,,False
32554,తెరచాప,,False
32555,తెరచాపలు,,False
32556,తెరచిన,,False
32557,తెరచిరాజను,,False
32558,తెరచీర,,False
32559,తెరచుట,,False
32560,తెరతెర,,False
32561,తెరతెరగా,,False
32562,తెరపడు,,False
32563,తెరయెత్తు,,False
32564,తెరల,,False
32565,తెరలిక,,False
32566,తెరలు,,False
32567,తెరలుడు,,False
32568,తెరవ,,False
32569,తెరవబడని,,False
32570,తెరవబడ్డ,,False
32571,తెరవాఱు,,False
32572,తెరవేట,,False
32573,తెరిపి,,False
32574,తెరుచు,,False
32575,తెరుచుట,,False
32576,తెరుపు,,False
32577,తెరువరి,,False
32578,తెరువాటు,,False
32579,తెరువాటుకాడు,,False
32580,తెరువు,,False
32581,తెర్యు,,False
32582,తెర్లాం,,False
32583,తెర్లు,,False
32584,తెఱ,,False
32585,తెఱకువ,,False
32586,తెఱగంటి,,False
32587,తెఱగంటిపెద్ద,,False
32588,తెఱగంటిఱేడు,,False
32589,తెఱగు,,False
32590,తెఱగువడు,,False
32591,తెఱచాప,,False
32592,తెఱచు,,False
32593,తెఱనోటిమొకము,,False
32594,తెఱప,,False
32595,తెఱపి,,False
32596,తెఱవ,,False
32597,తెఱవు,,False
32598,తెల,,False
32599,తెలకపండి,,False
32600,తెలకపిండి,,False
32601,తెలగ,,False
32602,తెలగదుంప,,False
32603,తెలగా,,False
32604,తెలతెలబోవు,,False
32605,తెలతెలవాఱు,,False
32606,తెలతెలవేగు,,False
32607,తెలనాకు,,False
32608,తెలనాణ్యులు,,False
32609,తెలవారు,,False
32610,తెలవాఱు,,False
32611,తెలికంటి,,False
32612,తెలికపిండి,,False
32613,తెలికలు,,False
32614,తెలికవాడు,,False
32615,తెలిగంటి,,False
32616,తెలిగాము,,False
32617,తెలిగించు,,False
32618,తెలిగించుట,,False
32619,తెలిగొను,,False
32620,తెలిదమ్మి,,False
32621,తెలిదమ్మికంటి,,False
32622,తెలిదీవిదొర,,False
32623,తెలిపక్కము,,False
32624,తెలిపిట్ట,,False
32625,తెలిపులుగు,,False
32626,తెలిమొకము,,False
32627,తెలిమొదవు,,False
32628,తెలియ,,False
32629,తెలియక,,False
32630,తెలియకూడని,,False
32631,తెలియచేసుట,,False
32632,తెలియజెప్పు,,False
32633,తెలియజేయు,,False
32634,తెలియడము,,False
32635,తెలియదు,,False
32636,తెలియని,,False
32637,తెలియపరుచు,,False
32638,తెలియమి,,False
32639,తెలియు,,False
32640,తెలియేఱు,,False
32641,తెలిరా,,False
32642,తెలివరత,,False
32643,తెలివాక,,False
32644,తెలివి,,False
32645,తెలివికత్తె,,False
32646,తెలివిగల,,False
32647,తెలివిగా,,False
32648,తెలివిడి,,False
32649,తెలివితేటలు,,False
32650,తెలివిమాలిన,,False
32651,తెలివిలేని,,False
32652,తెలివిలేమి,,False
32653,తెలిసికొను,,False
32654,తెలిసికొనుట,,False
32655,తెలిసితెలియని,,False
32656,తెలిసిన,,False
32657,తెలుఁగు,,False
32658,తెలుకులవాడు,,False
32659,తెలుగు ఆటలు,,False
32660,తెలుగు ఇంటిపేర్లు,,False
32661,తెలుగు జర్నల్,,False
32662,తెలుగు జాతీయములు,,False
32663,తెలుగు నెలలు,,False
32664,అతను,,False
32665,అనుసంధానం,,False
32666,కేసరము,,False
32667,పూదండ,,False
32668,పూమాల,,False
32669,పూయు,,False
32670,పూరేకు,,False
32671,పూరేఖ,,False
32672,పూలకుండీ,,False
32673,పూలతోట,,False
32674,ముడుచుకొను,,False
32675,తెలుగు పురుషుల పేర్లు,,False
32676,తెలుగు భాష,,False
32677,తెలుగు మహిళల పేర్లు,,False
32678,తెలుగు విక్షనరీ అభివృద్ధి-T.sujatha,,False
32679,తెలుగు విద్యార్థి,,False
32680,తెలుగు సంధి,,False
32681,తెలుగు సంవత్సరము,,False
32682,తెలుగు-తమిళం,,False
32683,తెలుగుజ్యోతి,,False
32684,తెలుగుతల్లి,,False
32685,తెలుగుదనం,,False
32686,తెలుగుదనము,,False
32687,తెలుగునాడి,,False
32688,తెలుగువారు,,False
32689,తెలుగోల్లు,,False
32690,తెలుపారు,,False
32691,తెలుపాఱు,,False
32692,తెలుపు రంగు,,False
32693,తెలుపుట,,False
32694,తెలుపుడు,,False
32695,తెలుపుడుసేయు,,False
32696,తెలుపురంగు,,False
32697,తెలుపువాఱు,,False
32698,తెలుపెక్కు,,False
32699,తెలుసు,,False
32700,తెలుసుకొ,,False
32701,తెలుసుకొను,,False
32702,తెలుసుకొనుట,,False
32703,తెలుసుకో,,False
32704,తెలె,,False
32705,తెల్పు,,False
32706,తెల్ల,,False
32707,తెల్ల కలువ,,False
32708,తెల్ల జిల్లేడు,,False
32709,తెల్ల మద్ది,,False
32710,తెల్లఁబాఱు,,False
32711,తెల్లకల్లు,,False
32712,తెల్లకుష్ఠము,,False
32713,తెల్లగడ్డ మొక్క,,False
32714,తెల్లగడ్డలు,,False
32715,తెల్లగా,,False
32716,తెల్లడాలు మెకము,,False
32717,తెల్లడాలుమొకము,,False
32718,తెల్లతామరపుష్పము,,False
32719,తెల్లతుమ్మ,,False
32720,తెల్లదామర,,False
32721,తెల్లదామరు,,False
32722,తెల్లద్రాక్ష,,False
32723,తెల్లద్రాక్షపండు,,False
32724,తెల్లన,,False
32725,తెల్లనగు,,False
32726,తెల్లనాకు,,False
32727,తెల్లనిది,,False
32728,తెల్లనిదొర,,False
32729,తెల్లనిరంగు,,False
32730,తెల్లనేలగుమ్మడి,,False
32731,తెల్లనైన,,False
32732,తెల్లపాయలు,,False
32733,తెల్లపాఱు,,False
32734,తెల్లపుట,,False
32735,తెల్లపోవు,,False
32736,తెల్లబారు,,False
32737,తెల్లబూరుగ,,False
32738,తెల్లబూరుగ ఆకు,,False
32739,తెల్లబూరుగ కాండము,,False
32740,తెల్లబూరుగ కాయ,,False
32741,తెల్లబూరుగ కొమ్మ,,False
32742,తెల్లబూరుగ చెట్టు,,False
32743,తెల్లబూరుగ పండు,,False
32744,తెల్లబూరుగ పువ్వు,,False
32745,తెల్లబోవు,,False
32746,తెల్లబోవుట,,False
32747,తెల్లమట్టి,,False
32748,తెల్లమి,,False
32749,తెల్లము,,False
32750,తెల్లయేనుగు,,False
32751,తెల్లవాడు,,False
32752,తెల్లవారు,,False
32753,తెల్లవారుఝాము,,False
32754,తెల్లవారుట,,False
32755,తెల్లవార్చు,,False
32756,తెల్లవాఱి,,False
32757,తెల్లవాఱు,,False
32758,తెల్లవాఱుగడ,,False
32759,తెల్లసవరము,,False
32760,తెల్లహంస,,False
32761,తెవ,,False
32762,తెవచు,,False
32763,తెవడు,,False
32764,తెవులు,,False
32765,తెవులువడు,,False
32766,తే,,False
32767,తేకు,,False
32768,తేకువ,,False
32769,తేగ,,False
32770,తేగడ,,False
32771,తేగము,,False
32772,తేగాకత్తి,,False
32773,తేచు,,False
32774,తేజనము,,False
32775,తేజము,,False
32776,తేజరిలు,,False
32777,తేజస్తిమిరన్యాయము,,False
32778,తేజస్వి,,False
32779,తేజస్సు,,False
32780,తేజి,,False
32781,తేజితము,,False
32782,తేజు,,False
32783,తేజెట్టు,,False
32784,తేజోమూర్తి,,False
32785,తేజోరూపము,,False
32786,తేజోవంతుడు,,False
32787,తేజోవంతురాలు,,False
32788,తేటగా,,False
32789,తేటగీతి,,False
32790,తేటజేయు,,False
32791,తేటతెనుగు,,False
32792,తేటతెల్ల,,False
32793,తేటతెల్లము,,False
32794,తేటపడు,,False
32795,తేటయైన,,False
32796,తేటి,,False
32797,తేటిక,,False
32798,తేడా,,False
32799,తేడు,,False
32800,తేది,,False
32801,తేనియ,,False
32802,తేనియతిండి,,False
32803,తేనియపూసినకత్తి,,False
32804,తేనుపు,,False
32805,తేనె,,False
32806,తేనె సారాయి,,False
32807,తేనెగూడు,,False
32808,తేనెటీగ,,False
32809,తేనెటీగలు,,False
32810,తేనెతిండి,,False
32811,తేనెతొలలు,,False
32812,తేనెదిండి,,False
32813,తేనెపట్టు,,False
32814,తేనెపూసినకత్తి,,False
32815,తేనెపెర,,False
32816,తేనెలగద్ద,,False
32817,తేనెలు,,False
32818,తేనెవర్ణము,,False
32819,తేనేగూడు,,False
32820,తేన్పు,,False
32821,తేప,,False
32822,తేమ,,False
32823,తేమగా,,False
32824,తేమనము,,False
32825,తేమానము,,False
32826,తేమ్రాను,,False
32827,తేయాకు పొడి,,False
32828,తేయు,,False
32829,తేర,,False
32830,తేరకత్తియ,,False
32831,తేరకాడు,,False
32832,తేరకు,,False
32833,తేరకుదేరన్,,False
32834,తేరకొంప,,False
32835,తేరగా,,False
32836,తేరమగడు,,False
32837,తేరు,,False
32838,తేరుకాడు,,False
32839,తేరుకొను,,False
32840,తేరుగడ,,False
32841,తేరుపూన్పరి,,False
32842,తేఱి,,False
32843,తేఱిచూచు,,False
32844,తేఱిచూపు,,False
32845,తేఱు,,False
32846,తేఱుకొను,,False
32847,తేఱుగడ,,False
32848,తేలగింపు,,False
32849,తేలగిల్లు,,False
32850,తేలబలుకు,,False
32851,తేలవేయు,,False
32852,తేలాడు,,False
32853,తేలించు,,False
32854,తేలిక,,False
32855,తేలికగాచూచు,,False
32856,తేలికగాజూచు,,False
32857,తేలికై,,False
32858,తేలికైన,,False
32859,తేలికైనది.,,False
32860,తేలిపోవు,,False
32861,తేలుకొండి,,False
32862,తేలుకొండికాయ,,False
32863,తేలుకొండీ,,False
32864,తేలుచు,,False
32865,తేలుట,,False
32866,తేలుమణిచెట్టు,,False
32867,తేలురాసి,,False
32868,తేలువాఱు,,False
32869,తేల్చి,,False
32870,తేల్చు,,False
32871,తేవాకులు,,False
32872,తై,,False
