Unnamed: 0,word,file_path,saved
18050,కామవరపు,,False
18051,కామవల్లభ,,False
18052,కామవల్లభము,,False
18053,కామవల్లభుడు,,False
18054,కామవిషయమైన,,False
18055,కామవ్రతము,,False
18056,కామశరము,,False
18057,కామసముద్రం,,False
18058,కామసూత్ర,,False
18059,కామా,,False
18060,కామాంకుశము,,False
18061,కామాంగము,,False
18062,కామాంధకారము,,False
18063,కామాంధుడు,,False
18064,కామాకు,,False
18065,కామాకులకామినీన్యాయము,,False
18066,కామాక్షమ్మ,,False
18067,కామాగ్ని,,False
18068,కామాటము,,False
18069,కామాటి,,False
18070,కామాతురము,,False
18071,కామాతురుడు,,False
18072,కామాత్ముడు,,False
18073,కామారి,,False
18074,కామాల,,False
18075,కామి,,False
18076,కామించు,,False
18077,కామితము,,False
18078,కామిని,,False
18079,కామినేని,,False
18080,కామిరెడ్డి,,False
18081,కామిలేడిపిట్ట,,False
18082,కామిశెట్టి,,False
18083,కాముకము,,False
18084,కాముకరాలు,,False
18085,కాముకి,,False
18086,కాముకుడు,,False
18087,కాముకుడైన,,False
18088,కాముకురాలు,,False
18089,కాముడు,,False
18090,కామెరూన్,,False
18091,కామేశ్వరి,,False
18092,కామేశ్వరుడు,,False
18093,కామోద్రేకము,,False
18094,కామోష్,,False
18095,కామ్యకము,,False
18096,కామ్యకర్మ,,False
18097,కామ్యకర్మలు,,False
18098,కామ్యము,,False
18099,కామ్యైకాదశి,,False
18100,కాయక,,False
18101,కాయకంటి,,False
18102,కాయకన్ను,,False
18103,కాయకము,,False
18104,కాయకవృద్ది,,False
18105,కాయగాచి,,False
18106,కాయగూరలు,,False
18107,కాయజలము,,False
18108,కాయజుడు,,False
18109,కాయదండము,,False
18110,కాయదా,,False
18111,కాయధాన్యము,,False
18112,కాయధాన్యములు,,False
18113,కాయపఱచు,,False
18114,కాయపెండలము,,False
18115,కాయబాఱు,,False
18116,కాయమాన,,False
18117,కాయమానము,,False
18118,కాయము,,False
18119,కాయములు,,False
18120,కాయలా,,False
18121,కాయవాఱు,,False
18122,కాయసంభవుడు,,False
18123,కాయసిద్ధి,,False
18124,కాయస్థుడు,,False
18125,కాయాపండా,,False
18126,కాయాలు,,False
