Unnamed: 0,word,file_path,saved
16245,కనుపించు,,False
16246,కనుపు,,False
16247,కనుపుగొట్టు,,False
16248,కనుపులగుండ్లు,,False
16249,కనుపులవిలుకాడు,,False
16250,కనుపెట్టు,,False
16251,కనుపొట్టలు,,False
16252,కనుబంటి,,False
16253,కనుబడి,,False
16254,కనుబాటు,,False
16255,కనుబొమలు,,False
16256,కనుబొమ్మ,,False
16257,కనుబ్రాము,,False
16258,కనుమ,,False
16259,కనుమబ్బు,,False
16260,కనుమరి,,False
16261,కనుమరుగు,,False
16262,కనుమఱుగు,,False
16263,కనుమాయు,,False
16264,కనుము,,False
16265,కనుమూయు,,False
16266,కనుమూరి,,False
16267,కనుమూరు,,False
16268,కనుమూసిగంతలు,,False
16269,కనుమెఱుగు,,False
16270,కనుమొఱగు,,False
16271,కనురెప్ప,,False
16272,కనురెప్పలు,,False
16273,కనుఱెప్ప,,False
16274,కనుఱెప్పపాటు,,False
16275,కనులు,,False
16276,కనులుచెమర్చు,,False
16277,కనువిందు,,False
16278,కనువిచ్చు,,False
16279,కనువినకి,,False
16280,కనువినికలి,,False
16281,కనువినికి,,False
16282,కనువిప్పు,,False
16283,కనువెండ్రుక,,False
16284,కనువెచ్చ,,False
16285,కనుసన్న,,False
16286,కనోటు,,False
16287,కన్కని,,False
16288,కన్గంట,,False
16289,కన్గొను,,False
16290,కన్న,,False
16291,కన్నం,,False
16292,కన్నకోల,,False
16293,కన్నగాడు,,False
16294,కన్నడ,,False
16295,కన్నడసేయు,,False
16296,కన్నడి,,False
16297,కన్నడించు,,False
16298,కన్నడికలశము,,False
16299,కన్నడీడు,,False
16300,కన్నతల్లి,,False
16301,కన్నతల్లులు,,False
16302,కన్నదానికి తెలుసు కానుపు గండం,,False
16303,కన్నది,,False
16304,కన్నపుగత్తి,,False
16305,కన్నపుగాఁడు,,False
16306,కన్నపుదొంగ,,False
16307,కన్నపెట్టు,,False
16308,కన్నపోవు,,False
16309,కన్నము,,False
16310,కన్నములు,,False
16311,కన్నమువేయు,,False
16312,కన్నయ్య,,False
16313,కన్నఱ,,False
16314,కన్నఱి,,False
16315,కన్నఱ్ఱు,,False
16316,కన్నళవు,,False
16317,కన్నవారు,,False
16318,కన్నవిటి,,False
16319,కన్నాంబ,,False
16320,కన్నాకు,,False
16321,కన్నాడు,,False
16322,కన్నాత,,False
16323,కన్నాను,,False
16324,కన్నాము,,False
16325,కన్నారు,,False
16326,కన్నాలు,,False
16327,కన్నావు,,False
16328,కన్నిచ్చ,,False
16329,కన్నిచ్చవచ్చు,,False
16330,కన్నియ,,False
16331,కన్నియ లేడి,,False
16332,కన్నియలు,,False
16333,కన్నియలేడి,,False
16334,కన్నిరికము,,False
16335,కన్నీమొఱగు,,False
16336,కన్నీరు,,False
16337,కన్ను,,False
16338,కన్నుకట్టు,,False
16339,కన్నుకట్టువిద్య,,False
16340,కన్నుకుట్టు,,False
16341,కన్నుకొట్టుట,,False
16342,కన్నుగ్రుడ్డి,,False
16343,కన్నుజ్లవిల్తుడు,,False
16344,కన్నునీరు,,False
16345,కన్నుబ్రాము,,False
16346,కన్నుమిటుకు,,False
16347,కన్నుమూసిగంత,,False
16348,కన్నుమొఱగు,,False
16349,కన్నులంరాను,,False
16350,కన్నులకలికి,,False
16351,కన్నులమ్రాను,,False
16352,కన్నులవిలుకాడు,,False
16353,కన్నులవిలుతుడు,,False
16354,కన్నులవిల్తుడు,,False
16355,కన్నులార,,False
16356,కన్నులు,,False
16357,కన్నులుతిరుగు,,False
16358,కన్నువిచ్చు,,False
16359,కన్నువేయు,,False
16360,కన్నువొందు,,False
16361,కన్నూరి,,False
16362,కన్నూరు,,False
16363,కన్నెకయ్యము,,False
16364,కన్నెకలుపు,,False
16365,కన్నెకొమరి,,False
16366,కన్నెతులసెమ్మ వ్రతము,,False
16367,కన్నెపిట్ట,,False
16368,కన్నెపిల్ల,,False
16369,కన్నెపొర,,False
16370,కన్నెబావి,,False
16371,కన్నెము,,False
16372,కన్నెరికము,,False
16373,కన్నెర్ర,,False
16374,కన్నెఱికము,,False
16375,కన్నెఱికముతీయు,,False
16376,కన్నెఱుగుట,,False
16377,కన్నేపల్లి,,False
16378,కన్నోటు,,False
16379,కన్య,,False
16380,కన్యక,,False
16381,కన్యపడుచు,,False
16382,కన్యలు,,False
16383,కన్యాకుబ్జము,,False
16384,కన్యాటుడు,,False
16385,కన్యాదానాంగములు,,False
16386,కన్యాధార,,False
16387,కన్యారాశి,,False
16388,కన్యాశుల్కం,,False
16389,కన్యాశుల్కము,,False
16390,కపట,,False
16391,"కపటత,",,False
16392,కపటము,,False
16393,కపటమైన,,False
16394,కపటవేషము,,False
16395,కపటి,,False
16396,కపటు,,False
16397,కపర్థము,,False
16398,కపర్థి,,False
16399,కపర్దము,,False
16400,కపాటము,,False
16401,కపాల నాడులు,,False
16402,కపాలం,,False
16403,కపాలకుహరం,,False
16404,కపాలకుహరము.,,False
16405,కపాలపాణి,,False
16406,కపాలభృత్తు,,False
16407,కపాలమోక్షము,,False
16408,కపాలమోచనము,,False
16409,కపాలి,,False
16410,కపింజలన్యాయము,,False
16411,కపింజలము,,False
16412,కపింజలాధికరణన్యాయం,,False
16413,కపింజలుడు,,False
16414,కపికందుకము,,False
16415,కపిత్థము,,False
16416,కపిత్ధము,,False
16417,కపిధ్వజుడు,,False
16418,కపిముష్టిన్యాయం,,False
16419,కపిల,,False
16420,కపిల మహర్షి,,False
16421,కపిలము,,False
16422,కపిలమోకు,,False
16423,కపిలాశ్వుడు,,False
16424,కపిలి,,False
16425,కపిలి బండి,,False
16426,కపిలుడు,,False
16427,కపిలె,,False
16428,కపిలేశ్వరలింగము,,False
16429,కపిలోహము,,False
16430,కపిళ,,False
16431,కపిళము,,False
16432,కపివక్త్రుడు,,False
16433,కపిశ,,False
16434,కపిశము,,False
16435,కపిశీర్షము,,False
16436,కపీతనము,,False
16437,కపుడు,,False
16438,కపురము,,False
16439,కపురు,,False
16440,కపులు,,False
16441,కపోణి,,False
16442,కపోణిగుడన్యాయము,,False
16443,కపోతకము,,False
16444,కపోతన్యాయము,,False
16445,కపోతపాలిక,,False
16446,కపోతము;,,False
16447,కపోతములు,,False
16448,కపోతసారము,,False
16449,కపోతాలు,,False
16450,కపోలము,,False
16451,కప్,,False
16452,కప్తము,,False
16453,కప్పకురుపు,,False
16454,కప్పగుల్ల,,False
16455,కప్పచిప్ప,,False
16456,కప్పడము,,False
16457,కప్పడి,,False
16458,కప్పతాళము,,False
16459,కప్పదాటు,,False
16460,కప్పనము,,False
16461,కప్పపిల్ల,,False
16462,కప్పము,,False
16463,కప్పరపడు,,False
16464,కప్పరపాటు,,False
16465,కప్పరము,,False
16466,కప్పరేళ్ళ ఆకు,,False
16467,కప్పఱాయి,,False
16468,కప్పలి,,False
16469,కప్పలు,,False
16470,కప్పాసు,,False
16471,కప్పి,,False
16472,కప్పిరి,,False
16473,కప్పీ,,False
16474,కప్పు సాసరు,,False
16475,కప్పుకొను,,False
16476,కప్పుకొను.,,False
16477,కప్పుగత్తుకవాడు,,False
16478,కప్పుగుత్తుకపుల్గు,,False
16479,కప్పుగుత్తుకవాడు,,False
16480,కప్పుట,,False
16481,కప్పుడు,,False
16482,కప్పుదెంచు,,False
16483,కప్పుదెరువరి,,False
16484,కప్పుమల,,False
16485,కప్పుమేనిగాము,,False
16486,కప్పురగంధి,,False
16487,కప్పురపుటనంటి,,False
16488,కప్పురము,,False
16489,కప్పుఱాయి,,False
16490,కప్పులు,,False
16491,కప్పెర,,False
16492,కప్రము,,False
16493,కఫక్షయము,,False
16494,కఫఘ్నము,,False
16495,కఫారి,,False
16496,కఫి,,False
16497,కబంధము,,False
16498,కబంధుఁడు,,False
16499,కబంబము,,False
16500,కబచ,,False
16501,కబడి,,False
16502,కబరము,,False
16503,కబరి,,False
16504,కబళం,,False
16505,కబళనము,,False
16506,కబళము,,False
16507,కబళించు,,False
16508,కబళించుట,,False
16509,కబాబులు,,False
16510,కబాలా,,False
16511,కబుర్లు,,False
16512,కబోదులు,,False
16513,కబ్బపుఁగూరుపరి,,False
16514,కబ్బా,,False
16515,కమండలం,,False
16516,కమండలము,,False
16517,కమండలి,,False
16518,కమండలువు,,False
16519,కమటము,,False
16520,కమఠము,,False
16521,కమఠి,,False
16522,కమఠీదుగ్ధపానన్యాయము,,False
16523,కమతం,,False
16524,కమతకాడు,,False
16525,కమతము,,False
16526,కమతి,,False
16527,కమతీడు,,False
16528,కమనీయం,,False
16529,కమనీయము,,False
16530,కమనీయుడు,,False
16531,కమనుడు,,False
16532,కమరము,,False
16533,కమరసాల,,False
16534,కమరి,,False
16535,కమరు,,False
16536,కమరుచు,,False
16537,కమలజన్ముడు,,False
16538,కమలజుడు,,False
16539,కమలధరుడు,,False
16540,కమలపురి,,False
16541,కమలములు,,False
16542,కమలమ్మ,,False
16543,కమలసంభవుడు,,False
16544,కమలా తొన,,False
16545,కమలాకర,,False
16546,కమలాకరము,,False
16547,కమలాకాంతుడు,,False
16548,కమలాక్షి,,False
16549,కమలాక్షుడు,,False
16550,కమలాపండు,,False
16551,కమలాపండ్లు,,False
16552,కమలాప్తుడు,,False
16553,కమలాబాయి,,False
16554,కమలాలయ,,False
16555,కమలాలు,,False
16556,కమలాసనుడు,,False
16557,కమలించు,,False
16558,కమలిని,,False
16559,కమలు,,False
16560,కమలోత్తరము,,False
16561,కమసాల వాడు,,False
16562,కమసాలవాడు,,False
16563,కమాండ్‌మెంట్స్‌,,False
16564,కమాచి,,False
16565,కమాను,,False
16566,కమామిషు,,False
16567,కమామీషు,,False
16568,కమారము,,False
16569,కమి,,False
16570,కమికెడు,,False
16571,కమిచీ,,False
16572,కమిత,,False
16573,కమితము,,False
16574,కమియు,,False
16575,కమిలిన,,False
16576,కముచు,,False
16577,కముజు,,False
16578,కమురు,,False
16579,కమురు కంపు,,False
16580,కమెరాకు,,False
16581,కమ్బలనిర్ణేజనన్యాయము,,False
16582,కమ్మకత్తి,,False
16583,కమ్మగా,,False
16584,కమ్మగాడ్పు,,False
16585,కమ్మగెగ్గరి,,False
16586,కమ్మగెగ్గిర మొక్క,,False
16587,కమ్మగెగ్గిరిచెట్టు,,False
16588,కమ్మచ్చు,,False
16589,కమ్మటము,,False
16590,కమ్మటీడు,,False
16591,కమ్మడము,,False
16592,కమ్మతగాడు,,False
16593,కమ్మతము,,False
16594,కమ్మతీడు,,False
16595,కమ్మదనము,,False
16596,కమ్మది,,False
16597,కమ్మన,,False
16598,కమ్మని,,False
16599,కమ్మనిమ్మ,,False
16600,కమ్మనీరు,,False
16601,కమ్మనూనియ,,False
16602,కమ్మపిల్లి,,False
16603,కమ్మర,,False
16604,కమ్మరము,,False
16605,కమ్మరవాడు,,False
16606,కమ్మరికము,,False
16607,కమ్మరిది,,False
16608,కమ్మరీడు,,False
16609,కమ్మరు,,False
16610,కమ్మలకత్తి,,False
16611,కమ్మవిలుకాడు,,False
16612,కమ్మవిల్తుడు,,False
16613,కమ్మి,,False
16614,కమ్మిచీర,,False
16615,కమ్మిదీయు,,False
16616,కమ్మిన,,False
16617,కమ్మిరించు,,False
16618,కమ్ము,,False
16619,కమ్ముకున్న,,False
16620,కమ్ముదల,,False
16621,కమ్మునీళ్లు,,False
16622,కమ్ముల,,False
16623,కమ్మెరాకు,,False
16624,కమ్మెల,,False
16625,కమ్మెళ్ళ,,False
16626,కమ్యూనిజం,,False
16627,కమ్యూనియన్‌,,False
16628,కమ్రము,,False
16629,కయాహము,,False
16630,కయి,,False
16631,కయికాడి,,False
16632,కయివడి,,False
16633,కయివారము,,False
16634,కయీసరుడు,,False
16635,కయ్య,,False
16636,కయ్యపుదిండి,,False
16637,కయ్యము,,False
16638,కయ్యము పొడుచు,,False
16639,కయ్యములు,,False
16640,కయ్యర,,False
16641,కయ్యాటము,,False
16642,కయ్యాల కచ్చ,,False
16643,కయ్యాలక్రచ్చ,,False
16644,కయ్యాలమెకము,,False
16645,కయ్యాలు,,False
16646,కర,,False
16647,కరంకము,,False
16648,కరంజము,,False
16649,కరంటు ఇస్త్రీపెట్టె,,False
16650,కరండ,,False
16651,కరండము,,False
16652,కరంబము,,False
16653,కరంబితము,,False
16654,కరంభము,,False
16655,కరక,,False
16656,కరకంకణన్యాయము,,False
16657,కరకంచు,,False
