Unnamed: 0,word,file_path,saved
3610,అనిముషముని,,False
3611,అనిమేష్,,False
3612,అనియత విద్య,,False
3613,అనియత సంచారి నౌకలు,,False
3614,అనియాది,,False
3615,అనిరుద్దుడు,,False
3616,అనిరుద్ధము,,False
3617,అనిరుద్ధుడు,,False
3618,అనిర్థిష్టపౌరులు,,False
3619,అనిర్దశము,,False
3620,అనిర్దిష్ట సర్వనామము,,False
3621,అనిర్దిష్టపౌరులు,,False
3622,అనిర్దిష్టభూమి,,False
3623,అనిర్దిష్టము,,False
3624,అనిర్దేశ్యుడు,,False
3625,అనిర్వచనీయం,,False
3626,అనిర్వచనీయము,,False
3627,అనిర్వచనీయమైన,,False
3628,అనిర్విణ్ణుడు,,False
3629,అనిర్వృతము,,False
3630,అనిర్వృతి,,False
3631,అనిర్వేదప్రాప్యాణి శ్రేయాంసి,,False
3632,అనిర్వేదము,,False
3633,అనిర్వేశము,,False
3634,అనిలఘ్నకము,,False
3635,అనిలము,,False
3636,అనిలసఖుడు,,False
3637,అనిలామయము,,False
3638,అనిలాశనుడు,,False
3639,అనిలి,,False
3640,అనిలుడు,,False
3641,అనిల్,,False
3642,అనిల్ కుమార్,,False
3643,అనివర్తి,,False
3644,అనివారితము,,False
3645,అనివార్యం,,False
3646,అనివార్యము,,False
3647,అనిశం,,False
3648,అనిశము,,False
3649,అనిశ్చయత,,False
3650,అనిశ్చయము,,False
3651,అనిశ్చయముగా,,False
3652,అనిశ్చయమైన,,False
3653,అనిశ్చితము,,False
3654,అనిశ్చితమైనది,,False
3655,అనిశ్చితి,,False
3656,అనిషి,,False
3657,అనిషిద్ధ మనుమతమ్,,False
3658,అనిషిద్ధానుమతన్యాయం,,False
3659,అనిష్,,False
3660,అనిష్టము,,False
3661,అనిష్టమైన,,False
3662,అనిష్టహేతువు,,False
3663,అనిష్పత్తి,,False
3664,అనిష్పన్నము,,False
3665,అనిసము,,False
3666,అనిస్తీర్ణము,,False
3667,అనీకము,,False
3668,అనీకస్థము,,False
3669,అనీకస్థుడు,,False
3670,అనీకిని,,False
3671,అనీతము,,False
3672,అనీమియా,,False
3673,అనీమొనా తెలియకుండుట,,False
3674,అనీలవాజి,,False
3675,అనీశ్వరుడు,,False
3676,అనీశ్వరులు,,False
3677,అనీసుడు,,False
3678,అనీహ,,False
3679,అనీహమానుడు,,False
3680,అనీహుడు,,False
3681,అను,,False
3682,అనుఁగుఁగత్తె,,False
3683,అనుంగుందనము,,False
3684,అనుకంప,,False
3685,అనుకంపకుడు,,False
3686,అనుకంపన,,False
3687,అనుకంపనము,,False
3688,అనుకము,,False
3689,అనుకరణ,,False
3690,అనుకరణం హి శిష్టస్య సాధు భవతి,,False
3691,అనుకరణము,,False
3692,అనుకరణములు,,False
3693,అనుకరించాడు,,False
3694,అనుకరించాను,,False
3695,అనుకరించాము,,False
3696,అనుకరించారు,,False
3697,అనుకరించావు,,False
3698,అనుకరించింది,,False
3699,అనుకరించు,,False
3700,అనుకరించుట,,False
3701,అనుకర్ముడు,,False
3702,అనుకర్షణము,,False
3703,అనుకర్షము,,False
3704,అనుకల్పం,,False
3705,అనుకల్పము,,False
3706,అనుకాంక్ష,,False
3707,అనుకామీనుడు,,False
3708,అనుకారము,,False
3709,అనుకారి,,False
3710,అనుకు,,False
3711,అనుకుడు,,False
3712,అనుకున్న,,False
3713,అనుకూలత,,False
3714,అనుకూలపడు,,False
3715,అనుకూలమగు,,False
3716,అనుకూలము,,False
3717,అనుకూలముగా,,False
3718,అనుకూలముచేయు,,False
3719,అనుకూలమైన,,False
3720,అనుకూలించు,,False
3721,అనుకూలుఁడు,,False
3722,అనుకూలుడు,,False
3723,అనుకూల్యత,,False
3724,అనుకూల్యము,,False
3725,అనుకృతి,,False
3726,అనుకోకుండా,,False
3727,అనుక్రమ,,False
3728,అనుక్రమణము,,False
3729,అనుక్రమణి,,False
3730,అనుక్రమణిక,,False
3731,అనుక్రమము,,False
3732,అనుక్రోశ,,False
3733,అనుక్రోశము,,False
3734,అనుక్షణం,,False
3735,అనుక్షణము,,False
3736,అనుగతము,,False
3737,అనుగతి,,False
3738,అనుగతోత్పత్తులు,,False
3739,అనుగమ,,False
3740,అనుగమన,,False
3741,అనుగమనము,,False
3742,అనుగమము,,False
3743,అనుగర్జితము,,False
3744,అనుగలము,,False
3745,అనుగవీనుడు,,False
3746,అనుగామి,,False
3747,అనుగు,,False
3748,అనుగుకాడు,,False
3749,అనుగుణం,,False
3750,అనుగుణము,,False
3751,అనుగుణ్యము,,False
3752,అనుగుణ్యముగా,,False
3753,అనుగుణ్యమైన,,False
3754,అనుగులము,,False
3755,అనుగుల్పాస్థి,,False
3756,అనుగుల్ఫాస్థి,,False
3757,అనుగ్రహం,,False
3758,అనుగ్రహణము,,False
3759,అనుగ్రహము,,False
3760,అనుగ్రహించు,,False
3761,అనుగ్రహించుట,,False
3762,అనుచరణము,,False
3763,అనుచరించు,,False
3764,అనుచరుడు,,False
3765,అనుచారిక,,False
3766,అనుచింతనము,,False
3767,అనుచితము,,False
3768,అనుచితమైన,,False
3769,అనుచితాహారము,,False
3770,అనుచ్ఛిష్టము,,False
3771,అనుజ,,False
3772,అనుజన్ముడు,,False
3773,అనుజాత,,False
3774,అనుజీవి,,False
3775,అనుజుడు,,False
3776,అనుజ్ఞ,,False
3777,అనుజ్ఞాతుడు,,False
3778,అనుజ్ఞానము,,False
3779,అనుజ్ఞాపకుడు,,False
3780,అనుజ్ఞాపనము,,False
3781,అనుట,,False
3782,అనుడు,,False
3783,అనుతర్షము,,False
3784,అనుతాపం,,False
3785,అనుతాపము,,False
3786,అనుత్తమము,,False
3787,అనుత్తరంగము,,False
3788,అనుత్తరము,,False
3789,అనుత్రికము,,False
3790,అనుత్సాదము,,False
3791,అనుత్సాహము,,False
3792,అనుత్సుకుఁడు,,False
3793,అనుత్సేకము,,False
3794,అనుదర్శనం,,False
3795,అనుదర్శనము,,False
3796,అనుదాత్తము,,False
3797,అనుదాత్తమైన,,False
3798,అనుదార,,False
3799,అనుదారము,,False
3800,అనుదారుడు,,False
3801,అనుదారువు,,False
3802,అనుదినము,,False
3803,అనుదేశము,,False
3804,అనుదైర్ఘ్యము,,False
3805,అనుద్భూత కోరకములు,,False
