Unnamed: 0,word,file_path,saved
12635,ఉరుము,,False
12636,ఉరుముడు,,False
12637,ఉరుముబోయించుట,,False
12638,ఉరుములు,,False
12639,ఉరువడి,,False
12640,ఉరువడు,,False
12641,ఉరువిడి,,False
12642,ఉరువు,,False
12643,ఉరుసు,,False
12644,ఉరోఘాతము,,False
12645,ఉరోజము,,False
12646,ఉరోమధ్యము,,False
12647,ఉర్ణనాభము,,False
12648,ఉర్ణము,,False
12649,ఉర్ము,,False
12650,ఉర్రూత,,False
12651,ఉర్లగడ్డ,,False
12652,ఉర్లగడ్డబజ్జి,,False
12653,ఉర్లాంపద్దు,,False
12654,ఉర్లు,,False
12655,ఉర్వడి,,False
12656,ఉర్వర,,False
12657,ఉర్వీధరము,,False
12658,ఉర్వీపతి,,False
12659,ఉర్వీఫుహము,,False
12660,ఉర్వీరసము,,False
12661,ఉర్వీశుడు,,False
12662,ఉఱక,,False
12663,ఉఱిది,,False
12664,ఉఱుకుపాటు,,False
12665,ఉఱుత,,False
12666,ఉఱుదాళ్లు,,False
12667,ఉఱుము,,False
12668,ఉఱుముపోయించు,,False
12669,ఉఱ్ఱాడు,,False
12670,ఉఱ్ఱూత,,False
12671,ఉలక,,False
12672,ఉలకన,,False
12673,ఉలకము,,False
12674,ఉలకాలు,,False
12675,ఉలగరము,,False
12676,ఉలగరించు,,False
12677,ఉలదంటు,,False
12678,ఉలదమీను,,False
12679,ఉలపము,,False
12680,ఉలవ,,False
12681,ఉలవరము,,False
12682,ఉలవలు,,False
12683,ఉలస,,False
12684,ఉలారం,,False
12685,ఉలి,,False
12686,ఉలింద,,False
12687,ఉలికిపడటం,,False
12688,ఉలికిపడు,,False
12689,ఉలికిపడుట,,False
12690,ఉలికిపాటు,,False
12691,ఉలిగము,,False
12692,ఉలిపి,,False
12693,ఉలిపికట్ట,,False
12694,ఉలిపికట్టె,,False
12695,ఉలిపిగొట్టు,,False
12696,ఉలిపిరి,,False
12697,ఉలిపిరికొట్టు,,False
12698,ఉలిపు,,False
12699,ఉలిమిడి,,False
12700,ఉలిమిరి,,False
12701,ఉలియు,,False
12702,ఉలివు,,False
12703,ఉలిశి,,False
12704,ఉలుకు,,False
12705,ఉలుకుపలుకు,,False
12706,ఉలుచు,,False
12707,ఉలుప,,False
12708,ఉలుపడు,,False
12709,ఉలుపాపట్టు,,False
12710,ఉలుపి,,False
12711,ఉలుపు,,False
12712,ఉలుఫ,,False
12713,ఉలుము,,False
12714,ఉలువ,,False
12715,ఉలూకుడు,,False
12716,ఉలూఖలమర్దలన్యాయము,,False
