Unnamed: 0,word,file_path,saved
5415,అమ్ముడు,,False
5416,అమ్ముడువోవు,,False
5417,అమ్ములపొది,,False
5418,అమ్ములు,,False
5419,అమ్మూ,,False
5420,అమ్మెయి,,False
5421,అమ్మేవాడు,,False
5422,అమ్మోనియా,,False
5423,అమ్మోనియాకరణము,,False
5424,అమ్మోఫాస్,,False
5425,అమ్ల,,False
5426,అమ్లకాండము,,False
5427,అమ్లనింబకము,,False
5428,అమ్లము,,False
5429,అమ్లానము,,False
5430,అమ్లిక,,False
5431,అయ మపరో గండస్యోపరి స్ఫోటః,,False
5432,అయగారు,,False
5433,అయత,,False
5434,అయతి,,False
5435,అయత్నకృతము,,False
5436,అయత్నము,,False
5437,అయత్నముగా,,False
5438,అయనము,,False
5439,అయనములు,,False
5440,అయనరేఖలు,,False
5441,అయనులు,,False
5442,అయము,,False
5443,అయయు,,False
5444,అయయో,,False
5445,అయవారు,,False
5446,అయశము,,False
5447,అయశస్కరము,,False
5448,అయస్కాంత ప్రతిధ్వని చిత్రీకరణము,,False
5449,అయస్కాంత ప్రేరణము,,False
5450,అయస్కాంతదండము,,False
5451,అయస్కాంతములు,,False
5452,అయస్కాంతరేఖావృత్తము,,False
5453,అయస్కాంతసూచీన్యాయము,,False
5454,అయస్కారుడు,,False
5455,అయస్సు,,False
5456,అయాచితమండనన్యాయం,,False
5457,అయాచితమండనన్యాయము,,False
5458,అయాచితము,,False
5459,అయానయము,,False
5460,అయారె,,False
5461,అయాస్యుడు,,False
5462,అయి,,False
5463,అయితి,,False
5464,అయితే,,False
5465,అయితేనే,,False
5466,అయిదార,,False
5467,అయిదు,,False
5468,అయిదుమోములవేల్పు,,False
5469,అయిదువ,,False
5470,అయిదువత్రాడు,,False
5471,అయిన,,False
5472,అయినంపూడి,,False
5473,అయినట్టే,,False
5474,అయినది,,False
5475,అయినను,,False
5476,అయినపర్తి,,False
5477,అయినప్పటికి,,False
5478,అయినప్పటికిన్ని,,False
5479,అయినా,,False
5480,అయినాపురపు,,False
5481,అయినాల,,False
5482,అయినింటి బిడ్డ,,False
5483,అయిపు,,False
5484,అయిపోయింది,,False
