Unnamed: 0,word,file_path,saved
59565,వజ్రపుష్పము,,False
59566,వజ్రము,,False
59567,వజ్రములు,,False
59568,వజ్రలేపన్యాయము,,False
59569,వజ్రవల్లి,,False
59570,వజ్రవ్యూహము,,False
59571,వజ్రశరీరము,,False
59572,వజ్రసారము,,False
59573,వజ్రహాసము,,False
59574,వజ్రాంగము,,False
59575,వజ్రాకరము,,False
59576,వజ్రాయుధము,,False
59577,వజ్రాయుధుడు,,False
59578,వజ్రాలు,,False
59579,వజ్రావర్తము,,False
59580,వజ్రి,,False
59581,వజ్రీడు,,False
59582,వజ్రోత్సవము,,False
59583,వఝల,,False
59584,వఝాల,,False
59585,వట,,False
59586,వటకము,,False
59587,వటగ,,False
59588,వటపత్రశాయి,,False
59589,వటబీజ న్యాయము,,False
59590,వటబీజన్యాయము,,False
59591,వటము,,False
59592,వటరుడు,,False
59593,వటవటనగు,,False
59594,వటవృక్షము,,False
59595,వటారము,,False
59596,వటారి,,False
59597,వటారు,,False
59598,వటి,,False
59599,వటించు,,False
59600,వటిక,,False
59601,వటివేరు,,False
59602,వటుడు,,False
59603,వటుత్వము,,False
59604,వటువు,,False
59605,వటేయక్షన్యాయము,,False
59606,వట్ట,,False
59607,వట్టం,,False
59608,వట్టకాయ,,False
59609,వట్టము,,False
59610,వట్టి,,False
59611,వట్టికూటి,,False
59612,వట్టిది,,False
59613,వట్టిపోవు,,False
59614,వట్టిపోవుట,,False
59615,వట్టిమాట,,False
59616,వట్టివేరు,,False
59617,వట్టివేళ్ళు,,False
59618,వట్టు,,False
59619,వట్నము,,False
59620,వట్నాలకఱ్ఱ,,False
59621,వట్ర,,False
59622,వట్రని,,False
59623,వట్రపడు,,False
59624,వట్రపెట్టు,,False
59625,వట్రము,,False
59626,వట్రించు,,False
59627,వట్రిలు,,False
59628,వట్రిల్లు,,False
59629,వట్రుమడి,,False
59630,వట్రువ,,False
59631,వట్లూరి,,False
59632,వఠ్ఠెం,,False
59633,వడ,,False
59634,వడకరి,,False
59635,వడకాడు,,False
59636,వడకు,,False
59637,వడకుగొండ,,False
59638,వడకుమల,,False
59639,వడకుమెట్ట,,False
59640,వడగండ్లు,,False
59641,వడగట్టు,,False
